"","filename","sentence","index","date","title","publication","filepath"
"1320","text_extracted_15.txt","                                              LETTERS TO THE EDITOR",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1321","text_extracted_15.txt","                                           LETTERS TO THE EDITOR",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1322","text_extracted_15.txt","                                                Crain's Chicago Business",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1323","text_extracted_15.txt","                                                  May , , Monday",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1324","text_extracted_15.txt","Copyright  Crain Communications Inc.",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1325","text_extracted_15.txt","Section: Pg. ",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1326","text_extracted_15.txt","Length:  words",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1327","text_extracted_15.txt","Body",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1328","text_extracted_15.txt","TOTAL OVERHAUL NEEDED TO FIX ILLINOIS TAX SYSTEM",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1329","text_extracted_15.txt","Crain's April  editorial, Tinker with a broken tax system? No, let's fix it'' was right on the mark.",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1330","text_extracted_15.txt","Illinois' tax system has been broken for some time. We just didn't notice. During the past couple of years, the reality",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1331","text_extracted_15.txt","of the inadequacy of the Illinois tax system has become painfully evident. Unfortunately, several politicians and",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1332","text_extracted_15.txt","editorial pages have proclaimed that the only cure is to cut spending. Others would lead us to believe that we can",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1333","text_extracted_15.txt","borrow our way out of the hole. (My Dad used to tell me that when I found myself in a hole, the first thing I should do",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1334","text_extracted_15.txt","is stop digging!)",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1335","text_extracted_15.txt","While we can all point to some state spending we believe of dubious value, by and large, Illinois lawmakers have",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1336","text_extracted_15.txt","not been spendthrifts.",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1337","text_extracted_15.txt","Are local school districts in financial distress because the Legislature has showered money on them? Is the reason",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1338","text_extracted_15.txt","that part of our child welfare system is under court order to reduce caseloads because the Department of Children",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1339","text_extracted_15.txt","and Family Services has too much money? Is the reason some nursing home operators have either closed or face",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1340","text_extracted_15.txt","bankruptcy because of the state's timely and excessive Medicaid reimbursements? Is Illinois the biggest pension",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1341","text_extracted_15.txt","deadbeat'' in the nation because of the extravagant, on-time state payments into the system?",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1342","text_extracted_15.txt","The U.S. Census Bureau reports that in , Illinois had the fewest state employees per total population of any of",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1343","text_extracted_15.txt","the  states. Reportedly, state payroll has dropped another , persons in the past two years. Do we just have",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1344","text_extracted_15.txt","too many freeloaders on the state payroll?",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1345","text_extracted_15.txt","I think I see a pattern in these facts. Our tax system just isn't up to the task of meeting our real needs. Hopefully,",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1346","text_extracted_15.txt","influential editorial pages such as Crain's will help our lawmakers find the courage to stop wrangling over fees'' and",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1347","text_extracted_15.txt","caps'' and fix the total system for all of us.",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1348","text_extracted_15.txt","John Terwilliger",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1349","text_extracted_15.txt","Charleston",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1350","text_extracted_15.txt","Power's potential",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1351","text_extracted_15.txt","U.S. Rep. William O. Lipin-ski's proposal to consolidate Metra and Pace, revamp the Regional Transportation",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1352","text_extracted_15.txt","Authority (RTA) board and make the RTA chairman a true CEO has received mixed reviews in the local media,",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1353","text_extracted_15.txt","including Crain's ( Lipinski is right on RTA but wrong on streetcar,'' April ).",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1354","text_extracted_15.txt","                                                                                                           Page  of ",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1355","text_extracted_15.txt","                                              LETTERS TO THE EDITOR",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1356","text_extracted_15.txt","Essentially, the critics fear potential abuse of power by a larger, more centralized transit agency, while endorsing",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1357","text_extracted_15.txt","the idea of a simplified agency able to sell a single pass good for trips on all buses and trains.",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1358","text_extracted_15.txt","A simplified fare card should not be seen as the sole reason for agency consolidation. Ticketing is not the real",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1359","text_extracted_15.txt","problem. The real problem is that urgently needed projects are not getting built. A single mass transit organization",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1360","text_extracted_15.txt","with a single empowered chief executive officer will enable the Chicago region to accomplish with mass transit what",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1361","text_extracted_15.txt","the legendary Robert Moses accomplished in New York with highways, parks and bridges: Get things done.''",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1362","text_extracted_15.txt","Anyone who has read Robert Caro's critical  biography of Mr. Moses, The Power Broker,'' will note the",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1363","text_extracted_15.txt","potential for abuse in a powerful position.",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1364","text_extracted_15.txt","But Mr. Caro points out that potential abuse of power must be weighed against the civic and economic",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1365","text_extracted_15.txt","impoverishment that follows the failure to apply power where it is needed. He quotes FDR brain-truster Raymond",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1366","text_extracted_15.txt","Moley's observation that from the pyramids of Egypt, the rebuilding of Rome after Nero's fire, to the creation of the",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1367","text_extracted_15.txt","great medieval cathedrals . . . all great public works have been somehow associated with autocratic power.''",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1368","text_extracted_15.txt","Mr. Moley went so far to claim that pure democracy has neither the imagination, nor the energy, nor the disciplined",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1369","text_extracted_15.txt","mentality to create major improvements.''",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1370","text_extracted_15.txt","I hope Mr. Moley was wrong about democracy. I hope our system of government will rally itself to resume building",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1371","text_extracted_15.txt","large public works while managing the perils of excessive power.",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1372","text_extracted_15.txt","There is no better place to make this attempt than Chicago, where a booming, st-century economy is trying to",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1373","text_extracted_15.txt","force unprecedented volumes of people and goods through a s highway system, a s airport system and a",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1374","text_extracted_15.txt","th-century railroad network and transit infrastructure. If a transportation czar'' gets us to a solution faster than the",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1375","text_extracted_15.txt","current fragmented decision-making structure, more power to him.",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1376","text_extracted_15.txt","James E. Coston",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1377","text_extracted_15.txt","Managing partner",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1378","text_extracted_15.txt","Coston Fioretti & Lichtman",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1379","text_extracted_15.txt","Chicago",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1380","text_extracted_15.txt","No relation",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1381","text_extracted_15.txt","There have been multiple stories over the past year or so about Near North National Group and the legal difficulties",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1382","text_extracted_15.txt","encountered by Michael Segal.",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1383","text_extracted_15.txt","Since Segal Co. has received some questions about whether we are or have been connected to this individual, we",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1384","text_extracted_15.txt","want to assure Crain's readers that Near North's Michael Segal has never had a relationship to Segal Co. and is not",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1385","text_extracted_15.txt","related to anyone at Segal Co.",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1386","text_extracted_15.txt","Mary L. Feldman",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1387","text_extracted_15.txt","Senior vice-president",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1388","text_extracted_15.txt","Segal Co.",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1389","text_extracted_15.txt","New York",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1390","text_extracted_15.txt","Classification",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1391","text_extracted_15.txt","Language: ENGLISH",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1392","text_extracted_15.txt","                                                                                  Page  of ",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1393","text_extracted_15.txt","                                     LETTERS TO THE EDITOR",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1394","text_extracted_15.txt","Subject: TAXES & TAXATION (%); LETTERS & COMMENTS (%); NEGATIVE NEWS (%); BUSINESS",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1395","text_extracted_15.txt","FINANCIAL TROUBLE (%); EDUCATION & TRAINING (%); GOVERNMENT BUDGETS (%); US STATE",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1396","text_extracted_15.txt","GOVERNMENT (%); FAMILY SERVICES (%); US FEDERAL GOVERNMENT (%); CHILDREN,",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1397","text_extracted_15.txt","ADOLESCENTS & TEENS (%); FAMILY (%); LEGISLATIVE BODIES (%); MEDICAID (%); US",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1398","text_extracted_15.txt","CONGRESS (%); CHILD ABUSE & NEGLECT (%); CHILD PROTECTIVE SERVICES (%); NEGATIVE",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1399","text_extracted_15.txt","MISC NEWS (%); TRANSPORTATION DEPARTMENTS (%); ELECTIONS & POLITICS (%); EDUCATION",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1400","text_extracted_15.txt","SYSTEMS & INSTITUTIONS (%); INSOLVENCY & BANKRUPTCY (%); ASSOCIATIONS &",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1401","text_extracted_15.txt","ORGANIZATIONS (%); CIVIL SERVICES (%); GOVERNMENT STATISTICS AGENCIES (%); TRANSIT",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1402","text_extracted_15.txt","AUTHORITIES (%); EXECUTIVES (%)",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1403","text_extracted_15.txt","Company: US CENSUS BUREAU (%); US CENSUS BUREAU (%)",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1404","text_extracted_15.txt","Organization: US CENSUS BUREAU (%); US CENSUS BUREAU (%)",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1405","text_extracted_15.txt","Industry: URBAN TRANSIT SYSTEMS (%); GOVERNMENT BUDGETS (%); MEDICAID (%);",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1406","text_extracted_15.txt","TRANSPORTATION DEPARTMENTS (%); NURSING HOMES (%); EDUCATION SYSTEMS &",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1407","text_extracted_15.txt","INSTITUTIONS (%); TRANSIT AUTHORITIES (%); URBAN RAIL SYSTEMS (%); TRAINS (%); LONG",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1408","text_extracted_15.txt","TERM HEALTH CARE (%)",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1409","text_extracted_15.txt","Geographic: CHICAGO, IL, USA (%); ILLINOIS, USA (%); UNITED STATES (%)",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1410","text_extracted_15.txt","Load-Date: May , ",15,2004-05-03,"LETTERS TO THE EDITOR","       Crain's Chicago Business      Pg. 10","./extracted_text/text_extracted_15.txt"
"1411","text_extracted_16.txt","                                                                                                        Page  of ",16,2021-04-14,"THE NEW DEAL AND RECOVERY, PART 12: FEAR ITSELF","       States News Service States News Service","./extracted_text/text_extracted_16.txt"
"1412","text_extracted_16.txt","                               THE NEW DEAL AND RECOVERY, PART : FEAR ITSELF",16,2021-04-14,"THE NEW DEAL AND RECOVERY, PART 12: FEAR ITSELF","       States News Service States News Service","./extracted_text/text_extracted_16.txt"
"1413","text_extracted_16.txt","                THE NEW DEAL AND RECOVERY, PART : FEAR ITSELF",16,2021-04-14,"THE NEW DEAL AND RECOVERY, PART 12: FEAR ITSELF","       States News Service States News Service","./extracted_text/text_extracted_16.txt"
"1414","text_extracted_16.txt","                                                States News Service",16,2021-04-14,"THE NEW DEAL AND RECOVERY, PART 12: FEAR ITSELF","       States News Service States News Service","./extracted_text/text_extracted_16.txt"
"1415","text_extracted_16.txt","                                             April ,  Wednesday",16,2021-04-14,"THE NEW DEAL AND RECOVERY, PART 12: FEAR ITSELF","       States News Service States News Service","./extracted_text/text_extracted_16.txt"
"1416","text_extracted_16.txt","Copyright  States News Service",16,2021-04-14,"THE NEW DEAL AND RECOVERY, PART 12: FEAR ITSELF","       States News Service States News Service","./extracted_text/text_extracted_16.txt"
"1417","text_extracted_16.txt","Length:  words",16,2021-04-14,"THE NEW DEAL AND RECOVERY, PART 12: FEAR ITSELF","       States News Service States News Service","./extracted_text/text_extracted_16.txt"
"1418","text_extracted_16.txt","Byline: States News Service",16,2021-04-14,"THE NEW DEAL AND RECOVERY, PART 12: FEAR ITSELF","       States News Service States News Service","./extracted_text/text_extracted_16.txt"
"1419","text_extracted_16.txt","Dateline: WASHINGTON",16,2021-04-14,"THE NEW DEAL AND RECOVERY, PART 12: FEAR ITSELF","       States News Service States News Service","./extracted_text/text_extracted_16.txt"
"1420","text_extracted_16.txt","Body",16,2021-04-14,"THE NEW DEAL AND RECOVERY, PART 12: FEAR ITSELF","       States News Service States News Service","./extracted_text/text_extracted_16.txt"
"1421","text_extracted_16.txt","The following information was released by the Cato Institute:",16,2021-04-14,"THE NEW DEAL AND RECOVERY, PART 12: FEAR ITSELF","       States News Service States News Service","./extracted_text/text_extracted_16.txt"
"1422","text_extracted_16.txt","By George Selgin",16,2021-04-14,"THE NEW DEAL AND RECOVERY, PART 12: FEAR ITSELF","       States News Service States News Service","./extracted_text/text_extracted_16.txt"
"1423","text_extracted_16.txt","SHARE",16,2021-04-14,"THE NEW DEAL AND RECOVERY, PART 12: FEAR ITSELF","       States News Service States News Service","./extracted_text/text_extracted_16.txt"
"1424","text_extracted_16.txt","""This great Nation will endure as it has endured, will revive and will prosper. ...[T]he only thing we have to fear is",16,2021-04-14,"THE NEW DEAL AND RECOVERY, PART 12: FEAR ITSELF","       States News Service States News Service","./extracted_text/text_extracted_16.txt"
"1425","text_extracted_16.txt","fear itself."" FDR, in his first inaugural address.",16,2021-04-14,"THE NEW DEAL AND RECOVERY, PART 12: FEAR ITSELF","       States News Service States News Service","./extracted_text/text_extracted_16.txt"
"1426","text_extracted_16.txt","""There is no place for industry; because the fruit thereof is uncertain.""Thomas Hobbes, on the state of nature, in",16,2021-04-14,"THE NEW DEAL AND RECOVERY, PART 12: FEAR ITSELF","       States News Service States News Service","./extracted_text/text_extracted_16.txt"
"1427","text_extracted_16.txt","Leviathan.",16,2021-04-14,"THE NEW DEAL AND RECOVERY, PART 12: FEAR ITSELF","       States News Service States News Service","./extracted_text/text_extracted_16.txt"
"1428","text_extracted_16.txt","Not the Sum of its Parts",16,2021-04-14,"THE NEW DEAL AND RECOVERY, PART 12: FEAR ITSELF","       States News Service States News Service","./extracted_text/text_extracted_16.txt"
"1429","text_extracted_16.txt","So far, I've tended to look at the New Deal as a set or sequence of distinct government policies and programs,",16,2021-04-14,"THE NEW DEAL AND RECOVERY, PART 12: FEAR ITSELF","       States News Service States News Service","./extracted_text/text_extracted_16.txt"
"1430","text_extracted_16.txt","remarking on how each either contributed to or hampered economic recovery. I've also dealt only with those New",16,2021-04-14,"THE NEW DEAL AND RECOVERY, PART 12: FEAR ITSELF","       States News Service States News Service","./extracted_text/text_extracted_16.txt"
"1431","text_extracted_16.txt","Deal policies generally understood to have had promoting recovery as their aim.",16,2021-04-14,"THE NEW DEAL AND RECOVERY, PART 12: FEAR ITSELF","       States News Service States News Service","./extracted_text/text_extracted_16.txt"
"1432","text_extracted_16.txt","But the New Deal was more than just a bunch of policies. As its very name indicates, it purported to be, and in",16,2021-04-14,"THE NEW DEAL AND RECOVERY, PART 12: FEAR ITSELF","       States News Service States News Service","./extracted_text/text_extracted_16.txt"
"1433","text_extracted_16.txt","important respects it was, a novel policy regime, that is, a different overall approach to combating the depression,",16,2021-04-14,"THE NEW DEAL AND RECOVERY, PART 12: FEAR ITSELF","       States News Service States News Service","./extracted_text/text_extracted_16.txt"
"1434","text_extracted_16.txt","and to economic policy more generally.",16,2021-04-14,"THE NEW DEAL AND RECOVERY, PART 12: FEAR ITSELF","       States News Service States News Service","./extracted_text/text_extracted_16.txt"
"1435","text_extracted_16.txt","The advent of a new policy regime, and expectations or apprehensions it inspires, can have economic",16,2021-04-14,"THE NEW DEAL AND RECOVERY, PART 12: FEAR ITSELF","       States News Service States News Service","./extracted_text/text_extracted_16.txt"
"1436","text_extracted_16.txt","consequences beyond those of any particular policies that march under its banner. Uncertainty regarding possible",16,2021-04-14,"THE NEW DEAL AND RECOVERY, PART 12: FEAR ITSELF","       States News Service States News Service","./extracted_text/text_extracted_16.txt"
"1437","text_extracted_16.txt","regime changes can also have important economic consequences.",16,2021-04-14,"THE NEW DEAL AND RECOVERY, PART 12: FEAR ITSELF","       States News Service States News Service","./extracted_text/text_extracted_16.txt"
"1438","text_extracted_16.txt","In this and the next installment to my New Deal series, I discuss the bearing of regime change, and regime",16,2021-04-14,"THE NEW DEAL AND RECOVERY, PART 12: FEAR ITSELF","       States News Service States News Service","./extracted_text/text_extracted_16.txt"
"1439","text_extracted_16.txt","uncertainty, on the course of the recovery. As we'll see, although the arrival of the New Deal regime had some",16,2021-04-14,"THE NEW DEAL AND RECOVERY, PART 12: FEAR ITSELF","       States News Service States News Service","./extracted_text/text_extracted_16.txt"
"1440","text_extracted_16.txt","beneficial effects beyond those attributable to any particular policies, the opposite was also true: in its later",16,2021-04-14,"THE NEW DEAL AND RECOVERY, PART 12: FEAR ITSELF","       States News Service States News Service","./extracted_text/text_extracted_16.txt"
"1441","text_extracted_16.txt","manifestations especially, the new regime proved unsettling to businessmen in ways that, according to many,",16,2021-04-14,"THE NEW DEAL AND RECOVERY, PART 12: FEAR ITSELF","       States News Service States News Service","./extracted_text/text_extracted_16.txt"
"1442","text_extracted_16.txt","prolonged the depression.",16,2021-04-14,"THE NEW DEAL AND RECOVERY, PART 12: FEAR ITSELF","       States News Service States News Service","./extracted_text/text_extracted_16.txt"
"1443","text_extracted_16.txt","Great Expectations",16,2021-04-14,"THE NEW DEAL AND RECOVERY, PART 12: FEAR ITSELF","       States News Service States News Service","./extracted_text/text_extracted_16.txt"
"1444","text_extracted_16.txt","                                                                                                        Page  of ",16,2021-04-14,"THE NEW DEAL AND RECOVERY, PART 12: FEAR ITSELF","       States News Service States News Service","./extracted_text/text_extracted_16.txt"
"1445","text_extracted_16.txt","                           THE NEW DEAL AND RECOVERY, PART : FEAR ITSELF",16,2021-04-14,"THE NEW DEAL AND RECOVERY, PART 12: FEAR ITSELF","       States News Service States News Service","./extracted_text/text_extracted_16.txt"
"1446","text_extracted_16.txt","That the New Deal regime change initially had positive consequences has been cogently argued by Peter Temin",16,2021-04-14,"THE NEW DEAL AND RECOVERY, PART 12: FEAR ITSELF","       States News Service States News Service","./extracted_text/text_extracted_16.txt"
"1447","text_extracted_16.txt","and Barry Wigmore. According to them, FDR",16,2021-04-14,"THE NEW DEAL AND RECOVERY, PART 12: FEAR ITSELF","       States News Service States News Service","./extracted_text/text_extracted_16.txt"
"1448","text_extracted_16.txt","established a new macroeconomic policy regime shortly after his inauguration in March . The Hoover",16,2021-04-14,"THE NEW DEAL AND RECOVERY, PART 12: FEAR ITSELF","       States News Service States News Service","./extracted_text/text_extracted_16.txt"
"1449","text_extracted_16.txt","administration had been financially conservative, adhering to the rules of the gold standard and fiscal orthodoxy. Its",16,2021-04-14,"THE NEW DEAL AND RECOVERY, PART 12: FEAR ITSELF","       States News Service States News Service","./extracted_text/text_extracted_16.txt"
"1450","text_extracted_16.txt","policy stance in the troubles of the early s therefore, was decidedly deflationary. Roosevelt broke with this",16,2021-04-14,"THE NEW DEAL AND RECOVERY, PART 12: FEAR ITSELF","       States News Service States News Service","./extracted_text/text_extracted_16.txt"
